person_id,first_name,last_name,display_first_last,display_last_comma_first,display_fi_last,player_slug,birthdate,school,country,last_affiliation,height,weight,season_exp,jersey,position,rosterstatus,games_played_current_season_flag,team_id,team_name,team_abbreviation,team_code,team_city,playercode,from_year,to_year,dleague_flag,nba_flag,games_played_flag,draft_year,draft_round,draft_number,greatest_75_flag,is_active,jugo_desde_2018,to_year_numeric
201599,DeAndre,Jordan,DeAndre Jordan,"Jordan, DeAndre",D. Jordan,deandre-jordan,21/7/1988,Texas A&M,USA,Texas A&M/USA,6-Nov,265.0,15,6,Center,Active,N,1610612743,Nuggets,DEN,nuggets,Denver,deandre_jordan,1970-01-01 00:00:00.000002008,1970-01-01 00:00:00.000002023,N,Y,Y,2008,2,35,N,1,Sí,2023
202709,Cory,Joseph,Cory Joseph,"Joseph, Cory",C. Joseph,cory-joseph,20/8/1991,Texas,Canada,Texas/Canada,6-Mar,200.0,12,18,Guard,Active,N,1610612765,Pistons,DET,pistons,Detroit,cory_joseph,1970-01-01 00:00:00.000002011,1970-01-01 00:00:00.000002023,Y,Y,Y,2011,1,29,N,1,Sí,2023
1631107,Nikola,Jovic,Nikola Jovic,"Jovic, Nikola",N. Jovic,nikola-jovic,9/6/2003,                                   ,Serbia,Mega Basket/Serbia,6-Oct,205.0,1,5,Forward,Active,N,1610612748,Heat,MIA,heat,Miami,nikola_jovic,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000002023,Y,Y,Y,2022,1,27,N,1,Sí,2023
1630548,Johnny,Juzang,Johnny Juzang,"Juzang, Johnny",J. Juzang,johnny-juzang,17/3/2001,UCLA,USA,UCLA/USA,6-Jun,209.0,1,33,Guard,Active,N,1610612762,Jazz,UTA,jazz,Utah,johnny_juzang,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000002023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,1,Sí,2023
1626163,Frank,Kaminsky,Frank Kaminsky,"Kaminsky, Frank",F. Kaminsky,frank-kaminsky,4/4/1993,Wisconsin,USA,Wisconsin/USA,7-0,240.0,8,33,Forward-Center,Active,N,1610612745,Rockets,HOU,rockets,Houston,frank_kaminsky,1970-01-01 00:00:00.000002015,1970-01-01 00:00:00.000002023,N,Y,Y,2015,1,9,N,1,Sí,2023
1631211,Trevor,Keels,Trevor Keels,"Keels, Trevor",T. Keels,trevor-keels,26/8/2003,Duke,USA,Duke/USA,6-Apr,221.0,1,3,Guard,Active,N,1610612752,Knicks,NYK,knicks,New York,trevor_keels,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000002023,Y,Y,Y,2022,2,42,N,1,Sí,2023
1628379,Luke,Kennard,Luke Kennard,"Kennard, Luke",L. Kennard,luke-kennard,24/6/1996,Duke,USA,Duke/USA,6-May,206.0,6,10,Guard,Active,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,luke_kennard,1970-01-01 00:00:00.000002017,1970-01-01 00:00:00.000002023,Y,Y,Y,2017,1,12,N,1,Sí,2023
1631117,Walker,Kessler,Walker Kessler,"Kessler, Walker",W. Kessler,walker-kessler,26/7/2001,Auburn,USA,Auburn/USA,7-0,245.0,1,24,Center,Active,N,1610612762,Jazz,UTA,jazz,Utah,walker_kessler,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000002023,N,Y,Y,2022,1,22,N,1,Sí,2023
203077,Michael,Kidd-Gilchrist,Michael Kidd-Gilchrist,"Kidd-Gilchrist, Michael",M. Kidd-Gilchrist,michael-kidd-gilchrist,26/9/1993,Kentucky,USA,Kentucky/USA,6-Jun,232.0,9,9,Forward,Inactive,N,1610612766,Hornets,CHA,hornets,Charlotte,michael_kidd-gilchrist,1970-01-01 00:00:00.000002012,1970-01-01 00:00:00.000002019,N,Y,Y,2012,1,2,N,0,Sí,2019
1629663,Louis,King,Louis King,"King, Louis",L. King,louis-king,6/4/1999,Oregon,USA,Oregon/USA,6-Jul,205.0,4,23,Forward,Active,N,1610612755,76ers,PHI,sixers,Philadelphia,louis_king,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000002023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,0,Sí,2023
1630557,Corey,Kispert,Corey Kispert,"Kispert, Corey",C. Kispert,corey-kispert,3/3/1999,Gonzaga,USA,Gonzaga/USA,6-Jun,224.0,2,24,Forward,Active,N,1610612764,Wizards,WAS,wizards,Washington,corey_kispert,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000002023,N,Y,Y,2021,1,15,N,1,Sí,2023
1628467,Maxi,Kleber,Maxi Kleber,"Kleber, Maxi",M. Kleber,maxi-kleber,29/1/1992,Bayern Munich,Germany,Bayern Munich/Germany,6-Oct,240.0,6,42,Forward,Active,N,1610612742,Mavericks,DAL,mavericks,Dallas,maxi_kleber,1970-01-01 00:00:00.000002017,1970-01-01 00:00:00.000002023,N,Y,Y,Undrafted,Undrafted,Undrafted,N,1,Sí,2023
1628995,Kevin,Knox II,Kevin Knox II,"Knox II, Kevin",K. Knox II,kevin-knox-ii,11/8/1999,Kentucky,USA,Kentucky/USA,6-Jul,215.0,5,11,Forward,Active,N,1610612757,Trail Blazers,POR,blazers,Portland,kevin_knox,1970-01-01 00:00:00.000002018,1970-01-01 00:00:00.000002023,N,Y,Y,2018,1,9,N,1,Sí,2023
1631132,Christian,Koloko,Christian Koloko,"Koloko, Christian",C. Koloko,christian-koloko,20/6/2000,Arizona,Cameroon,Arizona/Cameroon,7-0,230.0,1,35,Center,Active,N,1610612761,Raptors,TOR,raptors,Toronto,christian_koloko,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000002023,Y,Y,Y,2022,2,33,N,1,Sí,2023
1629723,John,Konchar,John Konchar,"Konchar, John",J. Konchar,john-konchar,22/3/1996,Indiana-Purdue Fort Wayne,USA,Indiana-Purdue Fort Wayne/USA,6-May,210.0,4,46,Guard,Active,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,john_konchar,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000002023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,1,Sí,2023
1627788,Furkan,Korkmaz,Furkan Korkmaz,"Korkmaz, Furkan",F. Korkmaz,furkan-korkmaz,24/7/1997,Anadolu Efes,Turkey,Anadolu Efes/Turkey,6-Jul,202.0,6,30,Guard-Forward,Active,N,1610612755,76ers,PHI,sixers,Philadelphia,furkan_korkmaz,1970-01-01 00:00:00.000002017,1970-01-01 00:00:00.000002023,Y,Y,Y,2016,1,26,N,1,Sí,2023
1630249,Vit,Krejci,Vit Krejci,"Krejci, Vit",V. Krejci,vit-krejci,19/6/2000,Zaragoza,Czech Republic,Zaragoza/Czech Republic,6-Aug,195.0,2,27,Guard,Active,N,1610612737,Hawks,ATL,hawks,Atlanta,vit_krejci,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000002023,Y,Y,Y,2020,2,37,N,1,Sí,2023
1629083,Arnoldas,Kulboka,Arnoldas Kulboka,"Kulboka, Arnoldas",A. Kulboka,arnoldas-kulboka,4/1/1998,                                   ,Lithuania,Bilbao/Lithuania,6-Oct,209.0,2,98,Forward,Inactive,N,1610612766,Hornets,CHA,hornets,Charlotte,arnoldas_kulboka,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000002021,Y,Y,Y,2018,2,55,N,0,Sí,2021
1628398,Kyle,Kuzma,Kyle Kuzma,"Kuzma, Kyle",K. Kuzma,kyle-kuzma,24/7/1995,Utah,USA,Utah/USA,6-Sep,221.0,6,33,Forward,Active,N,1610612764,Wizards,WAS,wizards,Washington,kyle_kuzma,1970-01-01 00:00:00.000002017,1970-01-01 00:00:00.000002023,N,Y,Y,2017,1,27,N,1,Sí,2023
1631222,Jake,LaRavia,Jake LaRavia,"LaRavia, Jake",J. LaRavia,jake-laravia,3/11/2001,Wake Forest,USA,Wake Forest/USA,6-Jul,235.0,1,3,Forward,Active,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,jake_laravia,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000002023,Y,Y,Y,2022,1,19,N,1,Sí,2023
203897,Zach,LaVine,Zach LaVine,"LaVine, Zach",Z. LaVine,zach-lavine,10/3/1995,UCLA,USA,UCLA/USA,6-May,200.0,9,8,Guard,Active,N,1610612741,Bulls,CHI,bulls,Chicago,zach_lavine,1970-01-01 00:00:00.000002014,1970-01-01 00:00:00.000002023,N,Y,Y,2014,1,13,N,1,Sí,2023
1627746,Skal,Labissiere,Skal Labissiere,"Labissiere, Skal",S. Labissiere,skal-labissiere,18/3/1996,Kentucky,Haiti,Kentucky/Haiti,6-Oct,235.0,5,7,Forward-Center,Inactive,N,1610612758,Kings,SAC,kings,Sacramento,skal_labissiere,1970-01-01 00:00:00.000002016,1970-01-01 00:00:00.000002019,Y,Y,Y,2016,1,28,N,0,Sí,2019
1630237,Anthony,Lamb,Anthony Lamb,"Lamb, Anthony",A. Lamb,anthony-lamb,20/1/1998,Vermont,USA,Vermont/USA,6-Jun,227.0,3,40,Forward,Active,N,1610612744,Warriors,GSW,warriors,Golden State,anthony_lamb,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000002023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,1,Sí,2023
203087,Jeremy,Lamb,Jeremy Lamb,"Lamb, Jeremy",J. Lamb,jeremy-lamb,30/5/1992,Connecticut,USA,Connecticut/USA,6-May,180.0,11,26,Guard-Forward,Inactive,N,1610612758,Kings,SAC,kings,Sacramento,jeremy_lamb,1970-01-01 00:00:00.000002012,1970-01-01 00:00:00.000002021,Y,Y,Y,2012,1,12,N,0,Sí,2021
1629111,Jock,Landale,Jock Landale,"Landale, Jock",J. Landale,jock-landale,25/10/1995,St. Mary's,Australia,St. Mary's/Australia,6-Nov,255.0,2,11,Center,Active,N,1610612756,Suns,PHX,suns,Phoenix,jock_landale,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000002023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,1,Sí,2023
1629641,Romeo,Langford,Romeo Langford,"Langford, Romeo",R. Langford,romeo-langford,25/10/1999,Indiana,USA,Indiana/USA,6-May,216.0,4,35,Guard-Forward,Active,N,1610612759,Spurs,SAS,spurs,San Antonio,romeo_langford,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000002023,Y,Y,Y,2019,1,14,N,1,Sí,2023
1629724,Vic,Law,Vic Law,"Law, Vic",V. Law,vic-law,19/12/1995,Northwestern,USA,Northwestern/USA,6-Jul,201.0,2,23,Forward,Inactive,N,1610612753,Magic,ORL,magic,Orlando,vic_law,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000002019,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,0,Sí,2019
1630639,A.J.,Lawson,A.J. Lawson,"Lawson, A.J.",A. Lawson,aj-lawson,15/7/2000,South Carolina,Canada,South Carolina/Canada,6-Jun,179.0,1,9,Guard,Active,N,1610612742,Mavericks,DAL,mavericks,Dallas,aj_lawson,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000002023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,1,Sí,2023
1627774,Jake,Layman,Jake Layman,"Layman, Jake",J. Layman,jake-layman,7/3/1994,Maryland,USA,Maryland/USA,6-Aug,209.0,7,10,Forward,Inactive,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,jake_layman,1970-01-01 00:00:00.000002016,1970-01-01 00:00:00.000002021,Y,Y,Y,2016,2,47,N,1,Sí,2021
1627747,Caris,LeVert,Caris LeVert,"LeVert, Caris",C. LeVert,caris-levert,25/8/1994,Michigan,USA,Michigan/USA,6-Jun,205.0,7,3,Guard,Active,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,caris_levert,1970-01-01 00:00:00.000002016,1970-01-01 00:00:00.000002023,N,Y,Y,2016,1,20,N,1,Sí,2023
1628388,T.J.,Leaf,T.J. Leaf,"Leaf, T.J.",T. Leaf,tj-leaf,30/4/1997,UCLA,USA,UCLA/USA,6-Oct,222.0,5,18,Forward,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,tj_leaf,1970-01-01 00:00:00.000002017,1970-01-01 00:00:00.000002020,Y,Y,Y,2017,1,18,N,0,Sí,2020
201584,Courtney,Lee,Courtney Lee,"Lee, Courtney",C. Lee,courtney-lee,3/10/1985,Western Kentucky,USA,Western Kentucky/USA,6-May,215.0,13,1,Guard,Inactive,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,courtney_lee,1970-01-01 00:00:00.000002008,1970-01-01 00:00:00.000002019,Y,Y,Y,2008,1,22,N,0,Sí,2019
1627814,Damion,Lee,Damion Lee,"Lee, Damion",D. Lee,damion-lee,21/10/1992,Drexel,USA,Drexel/USA,6-May,210.0,6,10,Guard-Forward,Active,N,1610612756,Suns,PHX,suns,Phoenix,damion_lee,1970-01-01 00:00:00.000002017,1970-01-01 00:00:00.000002023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,1,Sí,2023
1630240,Saben,Lee,Saben Lee,"Lee, Saben",S. Lee,saben-lee,23/6/1999,Vanderbilt,USA,Vanderbilt/USA,6-Feb,183.0,3,38,Guard,Active,N,1610612756,Suns,PHX,suns,Phoenix,saban_lee,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000002023,Y,Y,Y,2020,2,38,N,0,Sí,2023
1627215,Walt,Lemon Jr.,Walt Lemon Jr.,"Lemon Jr., Walt",W. Lemon Jr.,walt-lemon-jr,26/7/1992,Bradley,USA,Bradley/USA,6-Mar,180.0,3,25,Guard,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,walter_lemon jr.,1970-01-01 00:00:00.000002017,1970-01-01 00:00:00.000002018,Y,Y,Y,2014,,,N,0,Sí,2018
203458,Alex,Len,Alex Len,"Len, Alex",A. Len,alex-len,16/6/1993,Maryland,Ukraine,Maryland/Ukraine,7-Feb,250.0,10,25,Center,Active,N,1610612758,Kings,SAC,kings,Sacramento,alex_len,1970-01-01 00:00:00.000002013,1970-01-01 00:00:00.000002023,N,Y,Y,2013,1,5,N,1,Sí,2023
202695,Kawhi,Leonard,Kawhi Leonard,"Leonard, Kawhi",K. Leonard,kawhi-leonard,29/6/1991,San Diego State,USA,San Diego State/USA,6-Jul,225.0,11,2,Forward,Active,N,1610612746,Clippers,LAC,clippers,LA,kawhi_leonard,1970-01-01 00:00:00.000002011,1970-01-01 00:00:00.000002023,N,Y,Y,2011,1,15,Y,1,Sí,2023
203086,Meyers,Leonard,Meyers Leonard,"Leonard, Meyers",M. Leonard,meyers-leonard,27/2/1992,Illinois,USA,Illinois/USA,7-0,260.0,10,3,Forward-Center,Active,N,1610612749,Bucks,MIL,bucks,Milwaukee,meyers_leonard,1970-01-01 00:00:00.000002012,1970-01-01 00:00:00.000002023,N,Y,Y,2012,1,11,N,0,Sí,2023
202720,Jon,Leuer,Jon Leuer,"Leuer, Jon",J. Leuer,jon-leuer,14/5/1989,Wisconsin,USA,Wisconsin/USA,6-Oct,228.0,9,30,Forward,Inactive,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,jon_leuer,1970-01-01 00:00:00.000002011,1970-01-01 00:00:00.000002018,Y,Y,Y,2011,2,40,N,0,Sí,2018
1631171,Justin,Lewis,Justin Lewis,"Lewis, Justin",J. Lewis,justin-lewis,12/4/2002,Marquette,USA,Marquette/USA,6-Jul,245.0,0,34,Forward,Active,N,1610612741,Bulls,CHI,bulls,Chicago,justin_lewis,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000002023,N,N,N,Undrafted,Undrafted,Undrafted,N,1,Sí,2023
1630575,Scottie,Lewis,Scottie Lewis,"Lewis, Scottie",S. Lewis,scottie-lewis,12/3/2000,Florida,USA,Florida/USA,6-May,185.0,2,16,Guard,Inactive,N,1610612766,Hornets,CHA,hornets,Charlotte,tmp_scottie_lewis,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000002021,Y,Y,Y,2021,2,56,N,0,Sí,2021
203081,Damian,Lillard,Damian Lillard,"Lillard, Damian",D. Lillard,damian-lillard,15/7/1990,Weber State,USA,Weber State/USA,6-Feb,195.0,11,0,Guard,Active,N,1610612757,Trail Blazers,POR,blazers,Portland,damian_lillard,1970-01-01 00:00:00.000002012,1970-01-01 00:00:00.000002023,N,Y,Y,2012,1,6,Y,1,Sí,2023
202391,Jeremy,Lin,Jeremy Lin,"Lin, Jeremy",J. Lin,jeremy-lin,23/8/1988,Harvard,USA,Harvard/USA,6-Mar,200.0,10,17,Guard,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,jeremy_lin,1970-01-01 00:00:00.000002010,1970-01-01 00:00:00.000002018,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,0,Sí,2018
1629642,Nassir,Little,Nassir Little,"Little, Nassir",N. Little,nassir-little,11/2/2000,North Carolina,USA,North Carolina/USA,6-May,220.0,4,10,Forward-Guard,Active,N,1610612757,Trail Blazers,POR,blazers,Portland,nassir_little,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000002023,N,Y,Y,2019,1,25,N,1,Sí,2023
1630587,Isaiah,Livers,Isaiah Livers,"Livers, Isaiah",I. Livers,isaiah-livers,28/7/1998,Michigan,USA,Michigan/USA,6-Jun,232.0,2,12,Forward,Active,N,1610612765,Pistons,DET,pistons,Detroit,isaiah_livers,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000002023,Y,Y,Y,2021,2,42,N,1,Sí,2023
2733,Shaun,Livingston,Shaun Livingston,"Livingston, Shaun",S. Livingston,shaun-livingston,11/9/1985,No College,USA,Peoria Central HS (IL)/USA,6-Jul,192.0,16,34,Guard,Inactive,N,1610612744,Warriors,GSW,warriors,Golden State,shaun_livingston,1970-01-01 00:00:00.000002004,1970-01-01 00:00:00.000002018,Y,Y,Y,2004,1,4,N,0,Sí,2018
1631254,Kenneth,Lofton Jr.,Kenneth Lofton Jr.,"Lofton Jr., Kenneth",K. Lofton Jr.,kenneth-lofton-jr,14/8/2002,Louisiana Tech,USA,Louisiana Tech/USA,6-Jun,275.0,1,6,Forward,Active,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,kenneth_lofton_jr,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000002023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,1,Sí,2023
1626172,Kevon,Looney,Kevon Looney,"Looney, Kevon",K. Looney,kevon-looney,6/2/1996,UCLA,USA,UCLA/USA,6-Sep,222.0,8,5,Forward,Active,N,1610612744,Warriors,GSW,warriors,Golden State,kevon_looney,1970-01-01 00:00:00.000002015,1970-01-01 00:00:00.000002023,Y,Y,Y,2015,1,30,N,1,Sí,2023
201577,Robin,Lopez,Robin Lopez,"Lopez, Robin",R. Lopez,robin-lopez,1/4/1988,Stanford,USA,Stanford/USA,7-0,281.0,15,33,Center,Active,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,robin_lopez,1970-01-01 00:00:00.000002008,1970-01-01 00:00:00.000002023,N,Y,Y,2008,1,15,N,1,Sí,2023
1629712,Didi,Louzada,Didi Louzada,"Louzada, Didi",D. Louzada,didi-louzada,2/7/1999,,Brazil,Sydney Kings/Brazil,6-May,188.0,3,35,Guard,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,marcos_louzada_silva,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000002021,Y,Y,Y,2019,2,35,N,0,Sí,2021
201567,Kevin,Love,Kevin Love,"Love, Kevin",K. Love,kevin-love,7/9/1988,UCLA,USA,UCLA/USA,6-Aug,251.0,15,0,Forward-Center,Active,N,1610612748,Heat,MIA,heat,Miami,kevin_love,1970-01-01 00:00:00.000002008,1970-01-01 00:00:00.000002023,N,Y,Y,2008,1,5,N,1,Sí,2023
200768,Kyle,Lowry,Kyle Lowry,"Lowry, Kyle",K. Lowry,kyle-lowry,25/3/1986,Villanova,USA,Villanova/USA,6-0,196.0,17,7,Guard,Active,N,1610612748,Heat,MIA,heat,Miami,kyle_lowry,1970-01-01 00:00:00.000002006,1970-01-01 00:00:00.000002023,N,Y,Y,2006,1,24,N,1,Sí,2023
1628070,Jordan,Loyd,Jordan Loyd,"Loyd, Jordan",J. Loyd,jordan-loyd,27/7/1993,Indianapolis,USA,Indianapolis/USA,6-Apr,210.0,2,8,Guard,Inactive,N,1610612761,Raptors,TOR,raptors,Toronto,jordan_loyd,1970-01-01 00:00:00.000002018,1970-01-01 00:00:00.000002018,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,0,Sí,2018
203564,Kalin,Lucas,Kalin Lucas,"Lucas, Kalin",K. Lucas,kalin-lucas,24/5/1989,Michigan State,USA,Michigan State/USA,6-Jan,195.0,3,24,Guard,Inactive,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,kalin_lucas,1970-01-01 00:00:00.000002014,1970-01-01 00:00:00.000002018,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,0,Sí,2018
1627789,Timothe,Luwawu-Cabarrot,Timothe Luwawu-Cabarrot,"Luwawu-Cabarrot, Timothe",T. Luwawu-Cabarrot,timothe-luwawu-cabarrot,9/5/1995,,France,Mega Basket/France,6-Jul,215.0,7,7,Guard-Forward,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,timothe_luwawu-cabarrot,1970-01-01 00:00:00.000002016,1970-01-01 00:00:00.000002021,Y,Y,Y,2016,1,24,N,1,Sí,2021
1628399,Tyler,Lydon,Tyler Lydon,"Lydon, Tyler",T. Lydon,tyler-lydon,9/4/1996,Syracuse,USA,Syracuse/USA,6-Oct,225.0,3,20,Forward,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,tyler_lydon,1970-01-01 00:00:00.000002017,1970-01-01 00:00:00.000002018,Y,Y,Y,2017,1,24,N,0,Sí,2018
202714,Shelvin,Mack,Shelvin Mack,"Mack, Shelvin",S. Mack,shelvin-mack,22/4/1990,Butler,USA,Butler/USA,6-Mar,203.0,9,6,Guard,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,shelvin_mack,1970-01-01 00:00:00.000002011,1970-01-01 00:00:00.000002018,Y,Y,Y,2011,2,34,N,0,Sí,2018
101133,Ian,Mahinmi,Ian Mahinmi,"Mahinmi, Ian",I. Mahinmi,ian-mahinmi,5/11/1986,                                   ,France,Pau Orthez/France,6-Nov,262.0,13,28,Center,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,ian_mahinmi,1970-01-01 00:00:00.000002007,1970-01-01 00:00:00.000002019,Y,Y,Y,2005,1,28,N,0,Sí,2019
1630177,Theo,Maledon,Theo Maledon,"Maledon, Theo",T. Maledon,theo-maledon,12/6/2001,Asvel,France,Asvel/France,6-May,175.0,3,9,Guard,Active,N,1610612766,Hornets,CHA,hornets,Charlotte,theo_maledon,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000002023,Y,Y,Y,2020,2,34,N,0,Sí,2023
1630572,Sandro,Mamukelashvili,Sandro Mamukelashvili,"Mamukelashvili, Sandro",S. Mamukelashvili,sandro-mamukelashvili,23/5/1999,Seton Hall,Georgia,Seton Hall/Georgia,6-Oct,240.0,2,54,Forward-Center,Active,N,1610612759,Spurs,SAS,spurs,San Antonio,sandro_mamukelashvili,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000002023,Y,Y,Y,2021,2,54,N,1,Sí,2023
1629611,Terance,Mann,Terance Mann,"Mann, Terance",T. Mann,terance-mann,18/10/1996,Florida State,USA,Florida State/USA,6-May,215.0,4,14,Guard-Forward,Active,N,1610612746,Clippers,LAC,clippers,LA,terance_mann,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000002023,Y,Y,Y,2019,2,48,N,1,Sí,2023
1630544,Tre,Mann,Tre Mann,"Mann, Tre",T. Mann,tre-mann,3/2/2001,Florida,USA,Florida/USA,6-Mar,178.0,2,23,Guard,Active,N,1610612760,Thunder,OKC,thunder,Oklahoma City,tre_mann,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000002023,Y,Y,Y,2021,1,18,N,1,Sí,2023
1630185,Nico,Mannion,Nico Mannion,"Mannion, Nico",N. Mannion,nico-mannion,14/3/2001,Arizona,Italy,Arizona/Italy,6-Feb,190.0,2,2,Guard,Inactive,N,1610612744,Warriors,GSW,warriors,Golden State,nico_mannion,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000002020,Y,Y,Y,2020,2,48,N,0,Sí,2020
1626246,Boban,Marjanovic,Boban Marjanovic,"Marjanovic, Boban",B. Marjanovic,boban-marjanovic,15/8/1988,Crvena zvezda,Serbia,Crvena zvezda/Serbia,7-Apr,290.0,8,51,Center,Active,N,1610612745,Rockets,HOU,rockets,Houston,boban_marjanovic,1970-01-01 00:00:00.000002015,1970-01-01 00:00:00.000002023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,1,Sí,2023
1628374,Lauri,Markkanen,Lauri Markkanen,"Markkanen, Lauri",L. Markkanen,lauri-markkanen,22/5/1997,Arizona,Finland,Arizona/Finland,7-0,240.0,6,23,Forward-Center,Active,N,1610612762,Jazz,UTA,jazz,Utah,lauri_markkanen,1970-01-01 00:00:00.000002017,1970-01-01 00:00:00.000002023,N,Y,Y,2017,1,7,N,1,Sí,2023
1630230,Naji,Marshall,Naji Marshall,"Marshall, Naji",N. Marshall,naji-marshall,24/1/1998,Xavier,USA,Xavier/USA,6-Jul,220.0,3,8,Forward,Active,N,1610612740,Pelicans,NOP,pelicans,New Orleans,naji_marshall,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000002023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,1,Sí,2023
1628997,Caleb,Martin,Caleb Martin,"Martin, Caleb",C. Martin,caleb-martin,28/9/1995,Nevada,USA,Nevada/USA,6-May,205.0,4,16,Forward,Active,N,1610612748,Heat,MIA,heat,Miami,caleb_martin,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000002023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,1,Sí,2023
1628998,Cody,Martin,Cody Martin,"Martin, Cody",C. Martin,cody-martin,28/9/1995,Nevada,USA,Nevada/USA,6-Jun,205.0,4,11,Forward,Active,N,1610612766,Hornets,CHA,hornets,Charlotte,cody_martin,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000002023,Y,Y,Y,2019,2,36,N,1,Sí,2023
1626185,Jarell,Martin,Jarell Martin,"Martin, Jarell",J. Martin,jarell-martin,24/5/1994,Louisiana State,USA,Louisiana State/USA,6-Oct,239.0,5,2,Forward,Inactive,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,jarell_martin,1970-01-01 00:00:00.000002015,1970-01-01 00:00:00.000002018,Y,Y,Y,2015,1,25,N,0,Sí,2018
1629725,Jeremiah,Martin,Jeremiah Martin,"Martin, Jeremiah",J. Martin,jeremiah-martin,19/6/1996,Memphis,USA,Memphis/USA,6-Feb,185.0,3,3,Guard,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,jeremiah_martin,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000002020,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,0,Sí,2020
1631213,Tyrese,Martin,Tyrese Martin,"Martin, Tyrese",T. Martin,tyrese-martin,7/3/1999,Connecticut,USA,Connecticut/USA,6-Jun,215.0,1,22,Guard,Active,N,1610612737,Hawks,ATL,hawks,Atlanta,tyrese_martin,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000002023,Y,Y,Y,2022,2,51,N,1,Sí,2023
